station_id,lng,lat,district
C4350,121.4701,31.2216,黄浦区
C4351,121.4801,31.2396,黄浦区
C4352,121.4601,31.2436,静安区
C4353,121.4781,31.2406,黄浦区
C4354,121.4831,31.2966,虹口区
C4355,121.5111,31.3016,杨浦区
C4356,121.4931,31.2956,虹口区
C4357,121.8726,30.8821,浦东新区
C4358,121.2391,31.3802,嘉定区
C4359,121.2391,31.3802,嘉定区
C4360,121.2321,31.0102,松江区
C4361,121.3371,31.1442,闵行区
C4362,121.3811,31.1816,闵行区
C4363,121.1181,31.1532,青浦区
C4364,121.0841,31.1902,青浦区
C4365,121.5856,31.3461,浦东新区
C4366,121.5636,31.3661,浦东新区
C4367,121.1521,31.2912,嘉定区
C4368,121.4371,31.3936,宝山区
C4369,121.4401,31.3406,宝山区
C4370,121.4521,31.3976,宝山区
C4371,121.5131,31.2326,浦东新区
C4372,121.5061,31.2436,浦东新区
C4373,121.3981,31.1826,闵行区
C4374,121.7296,30.9671,奉贤区
C4375,121.5051,31.3086,杨浦区
C4376,121.5051,31.3076,杨浦区
C4377,121.5366,31.3061,杨浦区
C4378,121.5101,31.2686,杨浦区
C4379,121.5166,31.2591,杨浦区
C4380,121.4661,31.2086,黄浦区
C4381,121.4661,31.2066,黄浦区
C4382,121.8906,30.8811,浦东新区
C4383,121.4841,31.2266,黄浦区
C4384,121.4871,31.2356,黄浦区
C4385,121.4611,31.2266,静安区
C4386,121.4951,31.2156,黄浦区
C4387,121.4821,31.2116,黄浦区
C4388,121.6306,31.2241,浦东新区
C4389,121.5136,31.2081,浦东新区
C4390,121.5011,31.1926,浦东新区
C4391,121.5946,31.2551,浦东新区
C4392,121.6096,31.1951,浦东新区
C4393,121.3701,31.1116,闵行区
C4394,121.3911,31.1846,闵行区
C4395,121.3731,31.1906,闵行区
C4396,121.3751,31.0746,闵行区
C4397,121.4131,31.1266,闵行区
C4398,121.3391,31.1442,闵行区
C4399,121.5176,31.0901,闵行区
C4400,121.3641,31.1286,闵行区
C4401,121.4071,31.1896,闵行区
C4402,121.4311,31.3856,宝山区
C4403,121.4771,31.4086,宝山区
C4404,121.4971,31.3896,宝山区
C4405,121.4881,31.4006,宝山区
C4406,121.4301,31.3676,宝山区
C4407,121.4791,31.3256,宝山区
C4408,121.4741,31.3446,宝山区
C4409,121.4601,31.4086,宝山区
C4410,121.4721,31.3496,宝山区
C4411,121.4601,31.3836,宝山区
C4412,121.3911,31.1696,徐汇区
C4413,121.4861,31.1526,浦东新区
C4414,121.5126,31.2131,浦东新区
C4415,121.6076,31.2581,浦东新区
C4416,121.6026,31.2551,浦东新区
C4417,121.6116,31.2521,浦东新区
C4418,121.5226,31.2151,浦东新区
C4419,121.5906,31.3411,浦东新区
C4420,121.4981,31.1946,浦东新区
C4421,121.5746,31.2421,浦东新区
C4422,121.5776,31.2001,浦东新区
C4423,121.5071,31.1926,浦东新区
C4424,121.6006,31.3241,浦东新区
C4425,121.5816,31.3511,浦东新区
C4426,121.7016,31.1861,浦东新区
C4427,121.5216,31.2241,浦东新区
C4428,121.5041,31.2286,浦东新区
C4429,121.5986,31.3221,浦东新区
C4430,121.6176,31.2791,浦东新区
C4431,121.7016,31.1621,浦东新区
C4432,121.5566,31.1571,浦东新区
C4433,121.5346,31.1821,浦东新区
C4434,121.7526,31.1521,浦东新区
C4435,121.6196,31.2451,浦东新区
C4436,121.5456,31.2131,浦东新区
C4437,121.5246,31.2241,浦东新区
C4438,121.6016,31.2451,浦东新区
C4439,121.5836,31.1921,浦东新区
C4440,121.6286,31.3291,浦东新区
C4441,121.6886,31.0361,浦东新区
C4442,121.7486,31.0461,浦东新区
C4443,121.7086,31.0081,浦东新区
C4444,121.6186,31.1471,浦东新区
C4445,121.6106,31.1581,浦东新区
C4446,121.5736,31.1581,浦东新区
C4447,121.6066,31.0371,浦东新区
C4448,121.4271,30.9456,奉贤区
C4449,121.4551,30.9466,奉贤区
C4450,121.4561,30.9166,奉贤区
C4451,121.5091,30.8376,奉贤区
C4452,121.3421,30.7322,金山区
C4453,121.3371,30.7192,金山区
C4454,121.1511,30.8942,金山区
C4455,121.3291,30.7112,金山区
C4456,121.3371,30.7482,金山区
C4457,121.3371,30.8402,金山区
C4458,121.2011,31.0182,松江区
C4459,121.2391,31.0382,松江区
C4460,121.1771,31.1022,松江区
C4461,121.2691,31.1362,松江区
C4462,121.1981,31.0592,松江区
C4463,121.2861,31.0212,松江区
C4464,121.2821,31.0242,松江区
C4465,121.0391,31.1082,青浦区
C4466,121.2641,31.1682,青浦区
C4467,121.1451,31.1972,青浦区
C4468,121.1161,31.1522,青浦区
C4469,121.1851,31.1942,青浦区
C4470,121.1831,31.4342,嘉定区
C4471,121.2031,31.2802,嘉定区
C4472,121.1571,31.2922,嘉定区
C4473,121.1681,31.2892,嘉定区
C4474,121.2461,31.3522,嘉定区
C4475,121.4361,31.1906,徐汇区
C4476,121.4311,31.1876,徐汇区
C4477,121.4451,31.0556,闵行区
C4478,121.7166,31.2211,浦东新区
C4479,121.5256,31.2191,浦东新区
C4481,121.3901,31.1686,徐汇区
C4482,121.2201,31.1632,青浦区
C4483,121.2841,31.1792,青浦区
C4484,121.5051,31.2376,浦东新区
C4485,121.5726,31.2591,浦东新区
C4486,121.4021,31.2946,宝山区
C4487,121.4151,31.2926,宝山区
C4488,121.4451,31.3586,宝山区
C4489,121.3831,31.2746,普陀区
C4490,121.3841,31.2746,普陀区
C4491,121.4061,31.1736,徐汇区
C4492,121.5126,31.2931,杨浦区
C4493,121.4961,31.2406,浦东新区
C4494,121.5446,31.2281,浦东新区
C4495,121.5001,31.2446,浦东新区
C4496,121.5136,31.2301,浦东新区
C4497,121.5021,31.2456,浦东新区
C4498,121.4621,31.2066,黄浦区
C4499,121.4611,31.2056,徐汇区
C4500,121.3601,31.2566,嘉定区
C4501,121.4961,31.2826,杨浦区
C4502,121.5356,31.2611,杨浦区
C4503,121.4801,31.2996,虹口区
C4504,121.5276,31.3071,杨浦区
C4505,121.4861,31.2906,虹口区
C4506,121.4821,31.3026,虹口区
C4507,121.5041,31.2636,虹口区
C4508,121.5021,31.2925,杨浦区
C4509,121.4861,31.2995,杨浦区
C4510,121.5121,31.3145,杨浦区
C4511,121.5255,31.3321,杨浦区
C4512,121.5121,31.2555,杨浦区
C4513,121.5175,31.2651,杨浦区
C4514,121.4821,31.3215,宝山区
C4515,121.5355,31.2701,杨浦区
C4516,121.4951,31.2625,虹口区
C4517,121.4381,31.1995,徐汇区
C4518,121.4377,31.193,徐汇区
C4519,121.4437,31.2,徐汇区
C4520,121.4487,31.198,徐汇区
C4521,121.4377,31.218,静安区
C4522,121.4297,31.152,徐汇区
C4523,121.4217,31.191,徐汇区
C4524,121.4287,31.186,徐汇区
C4525,121.4357,31.189,徐汇区
C4526,121.4557,31.197,徐汇区
C4527,121.4367,31.167,徐汇区
C4528,121.4257,31.197,徐汇区
C4529,121.4247,31.186,徐汇区
C4530,121.4367,31.198,徐汇区
C4531,121.4697,31.214,黄浦区
C4532,121.4197,31.184,徐汇区
C4533,121.4317,31.193,徐汇区
C4534,121.4307,31.19,徐汇区
C4535,121.4627,31.211,黄浦区
C4536,121.4317,31.196,徐汇区
C4537,121.4307,31.195,徐汇区
C4538,121.4047,31.176,徐汇区
C4539,121.4277,31.164,徐汇区
C4540,121.4557,31.208,徐汇区
C4541,121.4127,31.169,徐汇区
C4542,121.4327,31.196,徐汇区
C4543,121.4307,31.195,徐汇区
C4544,121.4487,31.204,徐汇区
C4545,121.4627,31.209,黄浦区
C4546,121.4117,31.173,徐汇区
C4547,121.3496,31.2337,长宁区
C4548,121.4007,31.25,普陀区
C4549,121.3496,31.2207,长宁区
C4550,121.4087,31.238,普陀区
C4551,121.4397,31.247,普陀区
C4552,121.4167,31.194,长宁区
C4553,121.4497,31.254,静安区
C4554,121.3687,31.236,普陀区
C4555,121.4287,31.217,长宁区
C4556,121.3927,31.201,长宁区
C4557,121.4587,31.238,静安区
C4558,121.4467,31.23,静安区
C4559,121.4117,31.191,徐汇区
C4560,121.4197,31.236,普陀区
C4561,121.3797,31.205,长宁区
C4562,121.4207,31.217,长宁区
C4563,121.4007,31.215,长宁区
C4564,121.4267,31.215,长宁区
C4565,121.4417,31.247,普陀区
C4566,121.3787,31.247,普陀区
C4567,121.4407,31.227,静安区
C4568,121.3516,31.1937,长宁区
C4569,121.4117,31.249,普陀区
C4570,121.3506,31.2267,长宁区
C4571,121.4137,31.224,长宁区
C4572,121.3917,31.224,普陀区
C4573,121.4257,31.222,长宁区
C4574,121.4187,31.205,长宁区
C4575,121.4377,31.239,静安区
C4576,121.4217,31.215,长宁区
C4577,121.3927,31.217,长宁区
C4578,121.3446,31.1927,长宁区
C4579,121.3857,31.26,普陀区
C4580,121.4007,31.251,普陀区
C4581,121.4417,31.22,静安区
C4582,121.4537,31.227,静安区
C4583,121.4207,31.221,长宁区
C4584,121.4117,31.222,长宁区
C4585,121.3827,31.216,长宁区
C4586,121.3526,31.1867,长宁区
C4587,121.3887,31.268,普陀区
C4588,121.4367,31.219,静安区
C4589,121.4597,31.244,静安区
C4590,121.3877,31.199,长宁区
C4591,121.3757,31.234,普陀区
C4592,121.3887,31.256,普陀区
C4593,121.3957,31.256,普陀区
C4594,121.3597,31.208,长宁区
C4595,121.4477,31.232,静安区
C4596,121.4197,31.221,长宁区
C4597,121.4477,31.235,静安区
C4598,121.4267,31.254,普陀区
C4599,121.4037,31.243,普陀区
C4600,121.3827,31.246,普陀区
C4601,121.3446,31.1857,长宁区
C4602,121.4227,31.231,长宁区
C4603,121.4287,31.251,普陀区
C4604,121.4017,31.24,普陀区
C4605,121.4517,31.239,静安区
C4606,121.4027,31.223,长宁区
C4607,121.3446,31.2337,长宁区
C4608,121.4527,31.235,静安区
C4609,121.4347,31.234,静安区
C4610,121.4457,31.243,静安区
C4611,121.3837,31.216,长宁区
C4612,121.3306,31.2307,闵行区
C4613,121.4137,31.25,普陀区
C4614,121.4447,31.246,静安区
C4615,121.4397,31.245,普陀区
C4616,121.4107,31.218,长宁区
C4617,121.3446,31.2337,长宁区
C4618,121.4077,31.254,普陀区
C4619,121.4597,31.246,静安区
C4620,121.4067,31.246,普陀区
C4621,121.4077,31.214,长宁区
C4622,121.4517,31.251,静安区
C4623,121.4497,31.239,静安区
C4624,121.4547,31.229,静安区
C4625,121.4097,31.224,长宁区
C4626,121.4597,31.237,静安区
C4627,121.4607,31.251,静安区
C4628,121.4307,31.22,长宁区
C4629,121.4167,31.207,长宁区
C4630,121.4307,31.22,长宁区
C4631,121.4307,31.219,长宁区
C4632,121.4267,31.204,长宁区
C4633,121.4067,31.264,普陀区
C4634,121.4217,31.214,长宁区
C4635,121.4487,31.251,静安区
C4636,121.4437,31.222,静安区
C4637,121.4417,31.222,静安区
C4638,121.4017,31.245,普陀区
C4639,121.4037,31.219,长宁区
C4640,121.4307,31.253,普陀区
C4641,121.4587,31.234,静安区
C4642,121.4497,31.247,静安区
C4643,121.4267,31.2,徐汇区
C4644,121.4597,31.228,静安区
C4645,121.4097,31.248,普陀区
C4646,121.3977,31.247,普陀区
C4647,121.3536,31.2227,长宁区
C4648,121.4237,31.235,普陀区
C4649,121.4407,31.251,普陀区
C4650,121.4437,31.251,普陀区
C4651,121.3827,31.214,长宁区
C4652,121.4577,31.252,静安区
C4653,121.4217,31.2,徐汇区
C4654,121.4017,31.208,长宁区
C4655,121.4467,31.303,静安区
C4656,121.4767,31.265,虹口区
C4657,121.4257,31.308,宝山区
C4658,121.4447,31.287,静安区
C4659,121.4897,31.254,虹口区
C4660,121.4097,31.278,宝山区
C4661,121.4517,31.318,静安区
C4662,121.4177,31.27,宝山区
C4663,121.4657,31.272,虹口区
C4664,121.4547,31.272,静安区
C4665,121.4717,31.257,静安区
C4666,121.4047,31.278,宝山区
C4667,121.4857,31.25,虹口区
C4668,121.4507,31.285,静安区
C4669,121.4487,31.299,静安区
C4670,121.4887,31.267,虹口区
C4671,121.4437,31.275,静安区
C4672,121.4707,31.247,静安区
C4673,121.4867,31.243,黄浦区
C4674,121.4807,31.227,黄浦区
C4675,121.4787,31.231,黄浦区
C4676,121.4757,31.243,静安区
C4677,121.4897,31.23,黄浦区
C4678,121.3406,31.2637,嘉定区
C4679,121.4777,31.228,黄浦区
C4680,121.4817,31.239,黄浦区
C4681,121.4977,31.225,黄浦区
C4682,121.4717,31.228,黄浦区
C4683,121.4717,31.228,黄浦区
C4684,121.4647,31.231,黄浦区
C4685,121.4697,31.243,黄浦区
C4686,121.4807,31.205,黄浦区
C4687,121.4817,31.236,黄浦区
C4688,121.4717,31.239,黄浦区
C4689,121.4777,31.229,黄浦区
C4690,121.4727,31.222,黄浦区
C4691,121.4637,31.219,黄浦区
C4692,121.4697,31.213,黄浦区
C4693,121.4857,31.213,黄浦区
C4694,121.4907,31.232,黄浦区
C4695,121.4917,31.235,黄浦区
C4696,121.4817,31.238,黄浦区
C4697,121.4697,31.217,黄浦区
C4701,121.4827,31.218,黄浦区
C4702,121.4827,31.218,黄浦区
C4703,121.4797,31.207,黄浦区
C4704,121.4677,31.2,黄浦区
C4705,121.4757,31.237,黄浦区
C4706,121.4907,31.236,黄浦区
C4707,121.4887,31.24,浦东新区
C4708,121.4697,31.211,黄浦区
C4709,121.4827,31.235,黄浦区
C4710,121.5057,31.217,浦东新区
C4711,121.4837,31.203,黄浦区
C4712,121.1976,31.0417,松江区
C4713,121.2166,31.0357,松江区
C4714,121.2166,31.0277,松江区
C4715,121.2856,31.0217,松江区
C4716,121.2706,31.1147,松江区
C4717,121.3907,31.164,徐汇区
C4718,121.3897,31.185,闵行区
C4719,121.4977,31.084,闵行区
C4720,121.4677,31.323,宝山区
C4721,121.3737,31.112,闵行区
C4722,121.4027,31.099,闵行区
C4723,121.3957,31.077,闵行区
C4724,121.3436,31.1627,闵行区
C4725,121.3677,31.179,闵行区
C4726,121.3386,31.1537,闵行区
C4727,121.3456,31.1247,闵行区
C4728,121.3687,31.146,闵行区
C4729,121.3797,31.183,闵行区
C4730,121.3867,31.094,闵行区
C4731,121.3827,31.188,闵行区
C4732,121.3446,31.0637,松江区
C4733,121.3887,31.173,闵行区
C4734,121.5171,31.0936,闵行区
C4735,121.3506,31.1297,闵行区
C4736,121.4377,31.196,徐汇区
C4737,121.4447,31.185,徐汇区
C4738,121.4357,31.197,徐汇区
C4739,121.3707,31.242,普陀区
C4740,121.4127,31.191,徐汇区
C4741,121.4047,31.214,长宁区
C4742,121.4397,31.232,静安区
C4743,121.3997,31.216,长宁区
C4744,121.4287,31.193,徐汇区
C4745,121.4557,31.216,徐汇区
C4746,121.4457,31.21,徐汇区
C4747,121.3987,31.162,闵行区
C4749,121.4467,31.215,徐汇区
C4750,121.4587,31.266,静安区
C4751,121.4567,31.312,静安区
C4752,121.4347,31.345,宝山区
C4753,121.4777,31.277,虹口区
C4754,121.3937,31.42,宝山区
C4755,121.4617,31.411,宝山区
C4756,121.4527,31.398,宝山区
C4757,121.4927,31.375,宝山区
C4758,121.3987,31.174,徐汇区
C4759,121.4317,31.256,普陀区
C4760,121.4197,31.032,闵行区
C4761,121.5191,31.0926,闵行区
C4762,121.4037,31.262,普陀区
C4763,121.3687,31.223,长宁区
C4764,121.5057,31.289,杨浦区
C4765,121.5057,31.285,杨浦区
C4766,121.5321,31.2956,杨浦区
C4767,121.4057,31.172,徐汇区
C4768,121.5007,31.291,杨浦区
C4769,121.4297,31.197,徐汇区
C4770,121.4637,31.204,黄浦区
C4771,121.5007,31.284,杨浦区
C4772,121.5251,31.3126,杨浦区
C4773,121.4837,31.302,杨浦区
C4774,121.5271,31.2916,杨浦区
C4775,121.3857,31.203,长宁区
C4776,121.3406,30.7277,金山区
C4777,121.4497,31.259,静安区
C4778,121.5291,31.2846,杨浦区
C4779,121.5127,31.26,杨浦区
C4780,121.5871,31.3496,浦东新区
C4781,121.5161,31.2016,浦东新区
C4782,121.5941,31.2406,浦东新区
C4783,121.5251,31.1976,浦东新区
C4784,121.5981,31.3386,浦东新区
C4785,121.5361,31.2176,浦东新区
C4786,121.5261,31.2426,浦东新区
C4787,121.5201,31.2306,浦东新区
C4788,121.5771,31.2606,浦东新区
C4789,121.5621,31.2316,浦东新区
C4790,121.5451,31.2256,浦东新区
C4791,121.6181,31.2556,浦东新区
C4792,121.5901,31.3436,浦东新区
C4793,121.6021,31.3356,浦东新区
C4794,121.6081,31.2576,浦东新区
C4795,121.5107,31.199,浦东新区
C4796,121.5311,31.2006,浦东新区
C4797,121.5431,31.2356,浦东新区
C4798,121.5127,31.22,浦东新区
C4799,121.5351,31.2356,浦东新区
C4800,121.5961,31.3386,浦东新区
C4801,121.5067,31.245,浦东新区
C4802,121.6001,31.2596,浦东新区
C4803,121.5321,31.2286,浦东新区
C4804,121.5171,31.2086,浦东新区
C4805,121.5471,31.2236,浦东新区
C4806,121.6901,31.3026,浦东新区
C4807,121.5037,31.239,浦东新区
C4808,121.7131,31.2816,浦东新区
C4809,121.5127,31.223,浦东新区
C4810,121.5167,31.234,浦东新区
C4811,121.5851,31.3506,浦东新区
C4812,121.6011,31.1976,浦东新区
C4813,121.5721,31.3486,浦东新区
C4814,121.5147,31.21,浦东新区
C4815,121.6111,31.3176,浦东新区
C4816,121.5901,31.1936,浦东新区
C4817,121.5471,31.2126,浦东新区
C4818,121.5371,31.2366,浦东新区
C4819,121.5117,31.199,浦东新区
C4820,121.5291,31.2276,浦东新区
C4821,121.5341,31.2276,浦东新区
C4822,121.5301,31.1836,浦东新区
C4823,121.5491,31.2126,浦东新区
C4824,121.5881,31.3496,浦东新区
C4825,121.5931,31.3486,浦东新区
C4826,121.5581,31.1956,浦东新区
C4827,121.5271,31.2446,浦东新区
C4828,121.5481,31.2266,浦东新区
C4829,121.4147,31.175,徐汇区
C4830,121.3496,31.2367,长宁区
C4831,121.4317,31.256,普陀区
C4832,121.3476,30.7327,金山区
C4833,121.2886,31.2137,闵行区
C4834,121.2566,31.3507,嘉定区
C4835,121.5017,31.246,浦东新区
C4836,121.3346,30.7177,金山区
C4837,121.6031,31.1956,浦东新区
C4838,121.4887,31.187,浦东新区
C4839,121.4887,31.186,浦东新区
C4840,121.4867,31.19,浦东新区
C4841,121.4867,31.191,浦东新区
C4842,121.4937,31.188,浦东新区
C4843,121.4937,31.188,浦东新区
C4844,121.4937,31.188,浦东新区
C4845,121.3136,31.1987,闵行区
C4846,121.9261,30.9096,浦东新区
C4847,121.5127,31.31,杨浦区
C4848,121.4897,31.191,浦东新区
C4849,121.4897,31.189,浦东新区
C4850,121.4907,31.189,浦东新区
C4851,121.4917,31.185,浦东新区
C4852,121.4917,31.185,浦东新区
C4853,121.5037,31.204,浦东新区
C4854,121.5027,31.2,浦东新区
C4855,121.5027,31.2,浦东新区
C4856,121.5047,31.2,浦东新区
C4857,121.5037,31.198,浦东新区
C4858,121.3226,31.1987,闵行区
C4859,121.3216,31.1977,闵行区
C4860,121.3236,31.1957,闵行区
C4861,121.3206,31.1967,闵行区
C4862,121.3206,31.1967,闵行区
C4863,121.4927,31.193,浦东新区
C4864,121.4927,31.193,浦东新区
C4865,121.3136,31.1947,闵行区
C4866,121.4267,31.27,普陀区
C4867,121.4377,31.335,宝山区
C4868,121.4017,31.21,长宁区
C4869,121.4287,31.207,长宁区
C4870,121.9231,30.8976,浦东新区
C4871,121.4557,31.248,静安区
C4872,121.4437,31.223,静安区
C4873,121.7911,31.1696,浦东新区
C4874,121.5401,31.3106,杨浦区
C4875,121.3476,30.7327,金山区
C4876,121.4327,31.176,徐汇区
C4877,121.9021,30.8766,浦东新区
C4878,121.8981,30.8776,浦东新区
C4879,121.6511,31.0326,浦东新区
C4880,121.4797,31.248,虹口区
C4881,121.5601,31.2636,浦东新区
C4882,121.5157,31.292,杨浦区
C4883,121.5531,31.2456,浦东新区
C4884,121.6711,31.2516,浦东新区
C4885,121.4377,31.118,徐汇区
C4886,121.6231,31.2106,浦东新区
C4887,121.4457,31.302,静安区
C4888,121.6251,31.2106,浦东新区
C4889,121.3837,31.18,闵行区
C4890,121.4437,31.331,宝山区
C4891,121.5801,31.1926,浦东新区
C4892,121.4887,31.293,虹口区
C4893,121.5471,31.2266,浦东新区
C4894,121.4577,31.209,黄浦区
C4895,121.3817,31.188,闵行区
C4896,121.4427,31.224,静安区
C4897,121.4787,31.24,黄浦区
C4898,121.3867,31.182,闵行区
C4899,121.5311,31.2296,浦东新区
C4900,121.2376,31.0207,松江区
C4901,121.4297,31.197,徐汇区
C4902,121.5921,31.0396,浦东新区
C4903,121.7561,31.2346,浦东新区
C4904,121.4437,31.329,宝山区
C4905,121.2886,31.0207,松江区
C4906,121.4597,31.23,静安区
C4907,121.4817,31.236,黄浦区
C4908,121.3266,30.7867,金山区
C4909,121.4797,31.343,宝山区
C4910,121.6961,31.1876,浦东新区
C4911,121.6961,31.1876,浦东新区
C4912,121.3937,31.319,宝山区
C4913,121.4487,31.288,静安区
C4914,121.3927,31.192,闵行区
C4915,121.5007,31.253,虹口区
C4916,121.5007,31.253,虹口区
C4917,121.5057,31.106,闵行区
C4918,121.3386,31.1657,闵行区
C4919,121.4537,30.945,奉贤区
C4920,121.4567,31.033,闵行区
C4921,121.5171,31.0856,闵行区
C4922,121.8941,30.8816,浦东新区
C4923,121.5007,30.836,奉贤区
C4924,121.4107,30.909,奉贤区
C4925,121.5381,31.2376,浦东新区
C4926,121.5901,31.1936,浦东新区
C4927,121.6001,31.3376,浦东新区
C4928,121.4957,31.242,浦东新区
C4930,121.2096,31.0587,松江区
C4932,121.7611,31.1266,浦东新区
C4933,121.6631,31.2416,浦东新区
C4934,121.5261,31.2136,浦东新区
C4935,121.5581,31.3716,浦东新区
C4936,121.4227,31.26,普陀区
C4937,121.5117,31.107,闵行区
C4938,121.8301,30.8486,浦东新区
C4939,121.5341,31.1236,浦东新区
C4940,121.6171,31.1356,浦东新区
C4941,121.5891,31.0496,浦东新区
C4942,121.5841,31.0366,浦东新区
C4943,121.6181,31.1476,浦东新区
C4944,121.5531,31.1286,浦东新区
C4945,121.5621,31.1496,浦东新区
C4946,121.6071,31.1066,浦东新区
C4947,121.3917,31.192,闵行区
C4948,121.3657,31.016,闵行区
C4949,121.3777,31.179,闵行区
C4950,121.4167,31.008,闵行区
C4951,121.3837,31.19,闵行区
C4952,121.4267,31.146,徐汇区
C4953,121.3426,31.1657,闵行区
C4954,121.3697,31.181,闵行区
C4955,121.3717,31.137,闵行区
C4956,121.4127,31.078,闵行区
C4957,121.4547,31.1,闵行区
C4958,121.3947,31.187,闵行区
C4959,121.3737,31.175,闵行区
C4960,121.4047,31.15,徐汇区
C4961,121.5161,31.0806,闵行区
C4962,121.5027,31.108,闵行区
C4963,121.4047,31.101,闵行区
C4964,121.2146,31.0997,松江区
C4966,121.5591,31.1936,浦东新区
C4967,121.3747,31.237,普陀区
C4968,121.4067,31.215,长宁区
C4969,121.3777,31.22,长宁区
C4970,121.7811,31.0446,浦东新区
C4971,121.4647,30.816,奉贤区
C4972,121.5511,30.8296,奉贤区
C4973,121.5731,30.9816,奉贤区
C4974,121.4707,30.922,奉贤区
C4975,121.5171,30.8416,奉贤区
C4976,121.4567,30.908,奉贤区
C4977,121.4837,30.92,奉贤区
C4978,121.4587,30.947,奉贤区
C4979,121.5341,30.9246,奉贤区
C4980,121.4537,31.223,黄浦区
C4981,121.5331,30.8256,奉贤区
C4982,121.4317,31.248,普陀区
C4983,121.4327,31.218,长宁区
C4984,121.4287,31.232,静安区
C4985,121.4467,31.233,静安区
C4986,121.4587,31.244,静安区
C4987,121.4097,31.206,长宁区
C4988,121.4367,31.217,静安区
C4989,121.5391,31.2676,杨浦区
C4990,121.4247,31.229,静安区
C4991,121.3937,31.233,普陀区
C4992,121.4107,31.239,普陀区
C4993,121.3997,31.261,普陀区
C4994,121.4197,31.22,长宁区
C4995,121.4267,31.207,长宁区
C4996,121.4227,31.248,普陀区
C4997,121.3346,30.7427,金山区
C4998,121.1586,30.8987,金山区
C4999,121.3336,30.7437,金山区
C5000,121.3026,30.7357,金山区
C5001,121.2946,30.7317,金山区
C5002,121.2856,30.8087,金山区
C5003,121.1576,30.8977,金山区
C5004,121.2756,31.2067,闵行区
C5005,121.4837,31.253,虹口区
C5006,121.4507,31.273,静安区
C5007,121.4437,31.294,静安区
C5008,121.4437,31.294,静安区
C5009,121.4837,31.255,虹口区
C5010,121.4447,31.303,静安区
C5011,121.4837,31.256,虹口区
C5012,121.4627,31.273,静安区
C5013,121.4417,31.26,普陀区
C5014,121.4897,31.254,虹口区
C5015,121.4737,31.324,宝山区
C5016,121.4697,31.259,静安区
C5017,121.3717,31.27,普陀区
C5018,121.4197,31.298,静安区
C5019,121.4817,31.264,虹口区
C5020,121.3026,31.0627,松江区
C5021,121.2116,31.0397,松江区
C5022,121.2266,31.0547,松江区
C5023,121.2166,31.0367,松江区
C5024,121.1926,31.1077,松江区
C5025,121.2446,31.0397,松江区
C5026,121.2166,31.1087,松江区
C5027,121.3056,31.0207,松江区
C5028,121.2026,31.0497,松江区
C5029,121.2236,31.0467,松江区
C5031,121.2006,31.0597,松江区
C5032,121.2376,31.0107,松江区
C5033,121.2356,31.0067,松江区
C5034,121.2226,31.0167,松江区
C5035,121.5057,31.308,杨浦区
C5036,121.5067,31.308,杨浦区
C5037,121.5291,31.2746,杨浦区
C5038,121.5261,31.2276,浦东新区
C5039,121.5551,31.2056,浦东新区
C5040,121.5431,31.1746,浦东新区
C5041,121.5331,31.1296,浦东新区
C5042,121.2256,31.0547,松江区
C5043,121.4877,31.409,宝山区
C5044,121.1526,30.8987,金山区
C5045,121.3807,31.186,闵行区
C5046,121.4967,31.191,浦东新区
C5047,121.4897,31.2,黄浦区
C5048,121.5841,31.3396,浦东新区
C5049,121.8931,30.8866,浦东新区
C5050,121.4967,31.251,虹口区
C5051,121.5961,31.2086,浦东新区
C5052,121.2326,31.0457,松江区
C5053,121.2356,31.3887,嘉定区
C5054,121.6951,31.1976,浦东新区
C5055,121.4557,31.282,静安区
C5056,121.3927,31.32,宝山区
C5057,121.4807,31.293,虹口区
C5058,121.2216,31.0357,松江区
C5059,121.4457,31.227,静安区
C5060,121.9161,30.8986,浦东新区
C5061,121.3987,31.203,长宁区
C5062,121.4227,31.144,徐汇区
C5063,121.1716,31.1507,青浦区
C5064,121.1676,31.1137,青浦区
C5065,121.0926,31.1767,青浦区
C5066,121.0946,31.1547,青浦区
C5067,121.1096,31.1617,青浦区
C5068,121.1316,31.1597,青浦区
C5069,121.3026,31.1757,青浦区
C5070,121.1406,31.1557,青浦区
C5071,121.4227,31.292,静安区
C5072,121.4387,31.33,宝山区
C5073,121.4657,31.269,静安区
C5074,121.4487,31.308,静安区
C5075,121.4787,31.279,虹口区
C5076,121.4037,31.288,宝山区
C5077,121.4517,31.276,静安区
C5078,121.4347,31.298,静安区
C5079,121.4737,31.277,虹口区
C5080,121.4357,31.267,普陀区
C5081,121.4757,31.28,虹口区
C5082,121.4797,31.274,虹口区
C5083,121.3697,31.276,普陀区
C5084,121.3887,31.271,普陀区
C5085,121.4367,31.3,静安区
C5086,121.4567,31.268,静安区
C5087,121.4247,31.294,静安区
C5088,121.4107,31.276,宝山区
C5089,121.4767,31.249,静安区
C5090,121.3777,31.276,普陀区
C5091,121.4787,31.249,虹口区
C5092,121.4547,31.316,静安区
C5093,121.3607,31.256,嘉定区
C5094,121.3276,31.2417,嘉定区
C5095,121.2236,31.3197,嘉定区
C5096,121.1536,31.2937,嘉定区
C5097,121.3607,31.259,嘉定区
C5098,121.2026,31.4207,嘉定区
C5099,121.3657,31.254,嘉定区
C5100,121.2576,31.3787,嘉定区
C5101,121.1616,31.2847,嘉定区
C5102,121.3056,31.2617,嘉定区
